"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCK31","OUT019",0
"FDA35","OUT018",1740.06837626877
"FDV37","OUT018",2934.31870372516
"NCO07","OUT027",4826.61678574882
"FDA20","OUT045",2944.95887019984
"FDZ59","OUT035",2807.13321586513
"NCY17","OUT017",854.280925645077
"FDQ28","OUT035",2551.38305262535
"FDV35","OUT017",2590.42001212463
"FDQ36","OUT013",649.779531163439
"FDD34","OUT018",2325.78146879276
"FDK51","OUT045",4099.90679200375
"FDV31","OUT035",2907.84789893717
"FDR04","OUT035",1633.73057379822
"FDR14","OUT049",898.958892421558
"DRC36","OUT010",875.553514360979
"FDE39","OUT019",6.42918421689373
"FDP57","OUT049",1725.18887620335
"FDE57","OUT046",2342.90756551328
"NCN18","OUT046",1783.25500817241
"NCQ05","OUT018",2117.89567245729
"FDW47","OUT035",2032.99895809469
"FDV46","OUT035",2304.17326315708
"NCP29","OUT045",950.0519840223
"FDE09","OUT018",1545.480106162
"NCU06","OUT027",5039.35895101768
"FDT19","OUT010",874.084123509968
"DRF15","OUT017",2535.7671396156
"DRI51","OUT013",2703.65446754677
"NCX54","OUT013",1678.58151043402
"DRE01","OUT013",3790.57520198463
"NCB07","OUT045",2994.82306065794
"FDU50","OUT035",1930.51378921668
"FDG40","OUT035",664.842652294102
"FDW10","OUT018",2499.05677667857
"FDX51","OUT013",3165.34456862815
"NCP17","OUT045",976.510450756319
"FDP21","OUT035",3122.31215782097
"FDL04","OUT045",1589.71953002769
"FDV23","OUT013",1999.10677899834
"FDF24","OUT046",1418.93469259483
"FDH56","OUT027",3347.57454329789
"FDB51","OUT049",1036.23954713246
"FDI58","OUT027",3017.02610151785
"FDR20","OUT013",899.040396918802
"FDC51","OUT018",1711.41759298348
"FDB16","OUT027",2812.53555587707
"FDE40","OUT049",1038.36870908904
"NCM17","OUT035",823.424128707887
"FDU56","OUT035",3088.56231130839
"FDS32","OUT019",436.08372430433
"FDX02","OUT049",3560.80211474961
"FDT39","OUT027",3944.47589173882
"FDE35","OUT017",1157.67994580696
"NCI42","OUT019",1417.03480566017
"DRL23","OUT046",1766.090535437
"FDA10","OUT046",1970.4921962245
"FDA11","OUT013",1584.97943049035
"NCM06","OUT046",2472.87336388951
"NCT05","OUT035",4166.63888578782
"NCQ02","OUT010",1027.50845076533
"NCY06","OUT049",2087.92238918081
"FDY56","OUT035",3723.13485355488
"FDL02","OUT035",1834.5529709477
"NCI06","OUT035",2897.97878042815
"FDQ14","OUT045",2295.0368268247
"FDQ12","OUT017",3761.213150304
"FDP36","OUT046",893.428481509543
"FDK21","OUT027",5418.73227439571
"FDO40","OUT045",2277.34921422338
"NCK54","OUT019",0
"FDY09","OUT018",2533.16779150662
"NCW30","OUT049",4146.06301019788
"NCC55","OUT027",2049.55568501118
"FDE58","OUT018",1597.80927167263
"FDR39","OUT013",2951.03034853467
"FDU28","OUT049",3019.39400617253
"FDH08","OUT017",3795.08612200989
"FDG35","OUT045",2805.96697213131
"FDG22","OUT049",691.992065231939
"FDC34","OUT035",2592.08428664703
"FDP15","OUT018",3741.77580698198
"FDK34","OUT010",1868.79459227611
"FDU45","OUT035",1995.02572737002
"FDQ04","OUT027",2088.29826148425
"FDX22","OUT018",3090.91645259051
"FDB45","OUT017",1853.02409400102
"NCH43","OUT027",4848.1174334351
"DRE60","OUT046",3541.67656729244
"FDD17","OUT027",5162.00141212104
"NCM54","OUT017",2143.32181237061
"NCH55","OUT013",2040.25212709142
"NCT06","OUT017",2737.49822284141
"FDA48","OUT027",4940.09804320868
"FDY58","OUT027",5057.43215609341
"FDO25","OUT045",3295.88275927028
"FDN50","OUT045",1550.98369623299
"FDH35","OUT035",2744.78667134542
"FDK09","OUT045",3518.10544301603
"FDO16","OUT013",1358.63044507924
"FDW11","OUT045",999.866474963434
"FDU47","OUT027",3759.170236772
"NCQ42","OUT010",112.054452922578
"FDK55","OUT027",2907.13476440842
"FDN08","OUT049",1983.11626544743
"FDT57","OUT045",3700.44011269075
"FDJ12","OUT018",3059.35997899042
"DRL59","OUT017",1025.79415750413
"NCN53","OUT046",652.021133908103
"FDO51","OUT010",0
"FDK56","OUT017",3143.25683024334
"FDY12","OUT035",986.815477110053
"FDU15","OUT035",772.705152959696
"FDQ19","OUT046",3972.87097984601
"DRF15","OUT045",2363.15716154259
"DRE25","OUT019",0
"FDK57","OUT018",1620.72496231102
"FDD33","OUT010",1752.74004415438
"FDR34","OUT027",5111.97665927652
"FDU04","OUT045",1874.90197768399
"FDE35","OUT019",0
"NCD31","OUT035",2664.45663107611
"FDJ56","OUT035",1708.5132530928
"NCU53","OUT046",2663.95411136342
"FDD39","OUT035",3457.84699209462
"NCU17","OUT019",0
"FDJ20","OUT046",2079.96930006308
"NCW41","OUT018",2224.61906830511
"FDL52","OUT035",766.481075806358
"FDS39","OUT035",2369.42429464037
"DRJ47","OUT045",2710.13938806724
"FDP13","OUT010",0
"DRK39","OUT010",0
"FDF28","OUT010",126.650858467627
"FDB09","OUT045",1982.01070682627
"FDM51","OUT046",1713.23409785203
"DRM49","OUT018",470.393530516285
"DRF23","OUT013",2817.58733127827
"DRH01","OUT035",2803.25280722573
"FDH12","OUT027",3167.74528559098
"FDA28","OUT019",115.487586236694
"FDW37","OUT018",1192.00801528215
"FDF02","OUT046",1733.27198718584
"DRL37","OUT046",754.214348711449
"NCF43","OUT046",2273.96108734726
"FDH08","OUT010",1746.97126390152
"FDR34","OUT019",1783.48207519187
"NCK19","OUT049",3114.43980321446
"NCD55","OUT018",416.388084633128
"FDT27","OUT049",3786.50110976234
"FDQ57","OUT045",2287.96418666314
"FDA47","OUT035",2708.02771531245
"DRG15","OUT027",2441.65501767203
"FDE05","OUT018",2068.37559058929
"FDN46","OUT046",1678.94739478509
"FDX27","OUT027",2931.62789371362
"FDT51","OUT045",1773.63240061148
"FDU33","OUT013",795.856544985772
"FDJ16","OUT027",2388.71359635201
"FDD20","OUT019",116.09864937319
"FDT36","OUT049",614.662702719945
"DRF15","OUT027",3847.43148383889
"FDN52","OUT010",0
"FDC22","OUT027",4493.25974825144
"FDX15","OUT045",2468.44386294616
"FDT13","OUT013",3040.69718039401
"FDU04","OUT017",2075.56223021008
"FDU31","OUT019",1612.82403937461
"FDW59","OUT027",2864.72803413876
"NCO29","OUT046",2673.93253058755
"FDL15","OUT035",2530.6743877974
"FDI41","OUT049",2382.04182960054
"FDQ48","OUT049",1704.45211910135
"DRI39","OUT013",903.030693527057
"FDI08","OUT013",4062.65325600725
"FDC21","OUT049",1897.59963842366
"FDF58","OUT035",1132.11731710719
"FDS08","OUT010",946.61618692803
"FDE47","OUT045",1943.55731631886
"NCP18","OUT019",508.99205763917
"NCR41","OUT013",1601.50799754403
"FDA27","OUT013",4053.7717419438
"FDA43","OUT035",3207.31586421139
"FDA49","OUT045",1368.80187174817
"NCE55","OUT018",2534.799340845
"DRM49","OUT027",2207.77677279386
"FDF22","OUT027",4833.02324059327
"FDQ15","OUT018",1046.43724432434
"NCS54","OUT017",2899.37947224212
"NCY05","OUT013",645.82174255748
"FDR45","OUT046",3836.03504920534
"FDK57","OUT049",1981.58315749768
"FDF41","OUT010",1941.40058937575
"FDV21","OUT046",2070.7481013262
"FDD51","OUT046",752.314012581739
"FDF33","OUT046",2013.74666226094
"FDA38","OUT046",3791.80953108492
"FDR56","OUT045",3104.88152853958
"NCN41","OUT017",2083.58369971532
"FDC60","OUT027",2903.36330846335
"FDB47","OUT045",3223.48761498311
"DRH01","OUT013",2780.3284872412
"FDW08","OUT046",1743.04099148158
"FDF38","OUT027",2196.08029962219
"FDY32","OUT017",2747.78802672937
"FDG34","OUT049",1852.06484596582
"FDG47","OUT019",2244.67092288459
"NCF18","OUT035",3061.639646779
"FDL39","OUT019",976.349722399211
"NCH55","OUT035",2083.42529790339
"DRJ35","OUT049",1076.87788534805
"FDS44","OUT035",3917.79885797298
"DRE01","OUT018",3474.08358762149
"FDY39","OUT013",3006.97488091256
"FDY32","OUT018",2311.57509131558
"FDR33","OUT027",3237.84453982936
"NCP50","OUT049",1358.61762892473
"FDZ47","OUT018",1347.18301893545
"FDU57","OUT049",2502.80490135701
"FDY44","OUT013",3197.37488236362
"DRH59","OUT018",933.820704629983
"FDB03","OUT027",5217.13454292365
"FDY46","OUT045",2899.0860301764
"FDM39","OUT045",2721.94283792635
"FDY36","OUT035",1336.25932564126
"NCM55","OUT035",2999.05262732362
"FDJ50","OUT010",0
"DRL60","OUT013",2422.09789953056
"NCJ54","OUT049",3686.82950255729
"FDX59","OUT017",737.157718935009
"FDI07","OUT013",3247.2454693617
"DRF51","OUT010",0
"FDM14","OUT017",1948.57180327658
"FDP21","OUT045",2967.34831734269
"FDE40","OUT035",1124.2193433001
"FDE05","OUT035",2463.64287234389
"FDM13","OUT027",3584.94490679473
"FDC34","OUT027",3947.61433648295
"NCI55","OUT018",1666.65312300982
"NCE43","OUT018",2357.26487481913
"FDW58","OUT018",1451.02275164629
"FDG60","OUT045",3647.5340317864
"FDV31","OUT017",2962.71800397183
"FDR47","OUT013",3110.13981522947
"FDM60","OUT019",0
"NCF06","OUT018",3780.52271405996
"NCN26","OUT027",3311.39500518797
"FDQ59","OUT049",1492.1351597811
"FDF09","OUT046",722.743892707424
"NCS06","OUT017",4303.21155571989
"FDT44","OUT046",1957.86246878217
"FDI19","OUT017",4004.31009192233
"FDT22","OUT017",1108.1583456663
"NCF54","OUT027",4131.26513510389
"DRG25","OUT045",2877.96158467383
"FDB59","OUT017",3273.53798127455
"FDQ37","OUT017",3227.08978172472
"FDP56","OUT035",939.404483296012
"FDW44","OUT035",2911.04704044062
"FDJ26","OUT010",1542.26876201155
"FDU43","OUT018",3546.7836870415
"FDW33","OUT045",1610.96413690792
"NCX53","OUT027",3737.36976745304
"FDN56","OUT010",467.212146120646
"DRF15","OUT049",2446.32024281969
"FDO33","OUT017",1962.37823904843
"FDZ39","OUT010",0
"NCJ19","OUT017",1019.22183341906
"FDU01","OUT035",3113.45633484954
"FDT12","OUT035",3690.19764763313
"NCM18","OUT018",700.472474657919
"FDP19","OUT017",2202.70021915528
"NCR42","OUT049",593.240547545579
"FDN10","OUT046",1946.85347112468
"FDG44","OUT017",1072.43582829351
"FDQ10","OUT046",2774.23182706939
"DRH13","OUT049",1736.88331151597
"FDT52","OUT013",3920.14759278392
"FDM56","OUT045",1748.91147275799
"NCO43","OUT010",0
"NCV29","OUT035",2922.70942669623
"NCF06","OUT013",4115.47492764975
"FDO50","OUT035",1598.23917034209
"FDT59","OUT013",3685.82579408545
"FDX40","OUT027",2039.23473897072
"FDE50","OUT017",3178.7539894765
"FDX51","OUT017",3319.58029799327
"NCD30","OUT018",1284.13749500072
"FDK15","OUT013",1643.64389951092
"FDL12","OUT045",971.114566278737
"FDK46","OUT017",4233.13405007109
"DRH49","OUT010",0
"FDQ57","OUT046",2393.88418864211
"FDY59","OUT017",1664.83874124089
"FDO09","OUT018",3865.11212356255
"NCG30","OUT035",2066.23988395821
"FDM09","OUT017",2849.21681167638
"NCN17","OUT027",3071.65822939722
"NCS42","OUT013",1448.96664381427
"FDD02","OUT019",8.86023868891198
"FDE34","OUT013",2905.38847881724
"FDU38","OUT045",2950.43760740928
"FDB33","OUT046",2600.44500486909
"NCJ29","OUT017",1548.61348848774
"FDZ27","OUT035",879.874820021165
"FDI40","OUT013",1634.25508839411
"FDG22","OUT013",712.847071407265
"FDT51","OUT017",1980.51333869889
"FDF20","OUT018",2911.14534378271
"FDV50","OUT035",1998.02314172936
"FDT02","OUT049",643.160226529416
"DRC49","OUT017",2423.57166646092
"FDF26","OUT049",2548.34567700399
"FDV52","OUT035",2029.97640408292
"FDX59","OUT049",667.970316947587
"FDV25","OUT035",3645.89298492979
"FDW23","OUT027",2103.47764248062
"FDE53","OUT018",1440.02070759309
"FDA19","OUT017",2259.56576713793
"FDH22","OUT046",2037.33949073364
"NCO41","OUT013",1613.74551202047
"FDX12","OUT017",4005.06884065919
"FDF17","OUT013",3134.08250295405
"FDS11","OUT045",3508.86973826158
"FDR51","OUT035",2499.91901935752
"FDT49","OUT010",0
"FDC56","OUT013",1975.32130345963
"FDR13","OUT027",3394.43681664584
"FDQ60","OUT035",2057.84493848307
"FDN38","OUT049",4040.53521449074
"NCL29","OUT013",2520.20760505786
"FDO13","OUT027",4068.46714188131
"FDE26","OUT018",2039.58368493523
"FDA31","OUT010",837.719724437435
"FDX14","OUT035",1283.84273069362
"FDA34","OUT045",2745.49044793367
"FDF26","OUT013",2545.85470575139
"FDE38","OUT045",2624.55569809258
"DRI11","OUT046",1885.21068430072
"FDQ60","OUT027",3375.29095689454
"FDL21","OUT027",2166.11625506068
"DRC12","OUT027",4477.03521836532
"FDC47","OUT046",3625.76054156444
"FDE57","OUT045",2216.74593590787
"FDT14","OUT045",1851.51267485237
"NCZ53","OUT046",3057.75632975394
"FDE28","OUT018",3354.57389832378
"FDR19","OUT035",2441.54288644122
"NCF54","OUT019",831.956559019707
"FDZ08","OUT046",1424.93427907392
"NCJ05","OUT018",2173.10133454667
"FDF59","OUT046",2103.72899009883
"NCO05","OUT035",1714.22243908188
"FDW24","OUT018",560.312095806293
"NCX42","OUT018",2347.34986229487
"NCA53","OUT035",910.756409073735
"FDI45","OUT019",956.819967689543
"FDG46","OUT046",1904.16273338818
"FDM20","OUT010",1970.50883660073
"FDW11","OUT010",0
"FDX08","OUT035",2988.27037701477
"NCK17","OUT035",784.770724345504
"FDK32","OUT018",2213.69937582713
"NCA42","OUT035",2611.08973663381
"DRI01","OUT035",2795.94369718587
"NCL55","OUT049",4058.88106323894
"DRE25","OUT018",1218.17264036882
"FDD14","OUT017",3047.01566560022
"FDB10","OUT046",3761.440028034
"DRN11","OUT035",2386.60863183214
"FDP38","OUT018",609.325834310373
"NCA30","OUT017",3074.96117203003
"FDT15","OUT017",3121.61620260342
"NCP55","OUT018",660.735376699634
"FDF12","OUT035",2462.31814919694
"FDM21","OUT018",3756.43970362518
"FDX56","OUT035",3426.00975955935
"FDF10","OUT017",2464.19950816526
"FDT32","OUT045",3016.93831051827
"FDM51","OUT018",1409.05011159442
"NCR50","OUT018",2158.11250188851
"FDI19","OUT049",3885.31064829054
"FDX21","OUT017",1864.38648491903
"FDR31","OUT035",2494.84151485207
"FDY02","OUT013",4148.46762824625
"NCA29","OUT045",2633.99346573521
"NCX17","OUT046",3681.89903742009
"FDM12","OUT045",2996.19306429336
"FDI53","OUT027",3995.59300201099
"NCU30","OUT049",2646.11219382915
"FDC56","OUT027",3405.11336676977
"FDK27","OUT018",1713.64114435943
"NCK18","OUT017",2769.23758293779
"FDB52","OUT019",2142.7349241296
"DRG25","OUT027",4425.20243502676
"FDZ13","OUT049",957.768599948774
"FDB57","OUT019",1731.55487671586
"FDR40","OUT046",1419.43857624561
"NCO14","OUT019",0
"NCN19","OUT045",2959.07204275054
"FDQ28","OUT019",582.734400124117
"FDO13","OUT018",2357.47210000453
"FDK48","OUT013",1311.67648897046
"FDU07","OUT018",2186.96597642207
"FDW20","OUT046",2072.14048029398
"FDV12","OUT010",0
"FDH24","OUT013",2561.12776308079
"FDV59","OUT049",3481.74711724047
"FDK57","OUT045",1853.27037147234
"FDL16","OUT027",2153.69183643202
"NCQ17","OUT046",2497.65861619134
"FDJ15","OUT018",2675.1168369132
"FDX24","OUT049",1584.89588792394
"FDT47","OUT046",1672.49631392481
"FDT10","OUT049",1085.10829252661
"FDZ37","OUT018",1227.32589008893
"FDW43","OUT027",5163.78562538181
"DRN36","OUT017",1662.51689051091
"FDJ14","OUT045",1323.34039424104
"FDA32","OUT013",3513.49598582445
"FDJ38","OUT019",1189.87090612736
"FDQ57","OUT017",2495.58992051735
"NCQ41","OUT019",1192.85942435103
"FDG56","OUT049",1109.95030716576
"DRC13","OUT027",3459.17206716727
"FDV55","OUT035",2436.65314739944
"FDQ49","OUT045",2512.33189594424
"FDE29","OUT010",0
"FDR03","OUT013",3351.18465137079
"FDD45","OUT049",1606.5944868661
"FDN38","OUT010",2080.65834822847
"FDT56","OUT046",1063.38908695929
"FDT48","OUT045",3118.21133478621
"FDU03","OUT049",2953.17175316802
"FDC56","OUT010",0
"NCO43","OUT027",3034.96669824539
"FDQ27","OUT017",1831.70871892713
"FDR03","OUT046",3367.57076074387
"DRH23","OUT010",0
"FDG22","OUT045",625.950988235628
"NCJ42","OUT013",1678.32022069458
"FDR24","OUT046",1553.02711138434
"FDW60","OUT035",2952.10856106358
"FDJ08","OUT013",3064.56333052389
"DRL59","OUT018",606.65240973949
"FDG60","OUT010",1760.09385378334
"FDW27","OUT017",2689.20824130694
"FDX14","OUT018",936.776610487119
"FDC20","OUT013",1004.26231444951
"NCS29","OUT018",3872.76100649071
"FDJ56","OUT046",1664.12894620063
"FDB20","OUT019",0
"FDL28","OUT027",5078.43790599762
"FDW01","OUT018",2168.12193999946
"FDL03","OUT046",3230.1440427391
"FDX22","OUT049",3409.70112043067
"FDJ21","OUT035",2442.9317165304
"FDR31","OUT045",2372.55158976436
"FDG21","OUT035",2714.75206831625
"FDS22","OUT027",2210.79572435556
"FDK08","OUT035",1756.97092082221
"FDE17","OUT018",2153.67520291188
"NCN30","OUT017",1664.98809002571
"FDT50","OUT046",1607.31146131834
"NCX42","OUT049",2636.54510979005
"FDJ12","OUT035",3439.06927196524
"NCA18","OUT027",3297.88881168939
"FDP23","OUT019",1558.639835728
"FDX12","OUT013",3903.90346359285
"FDN40","OUT018",2125.26603565448
"FDV48","OUT035",1412.02977806942
"NCY54","OUT013",2693.01370581096
"FDL16","OUT010",0
"FDR45","OUT018",3517.83745082146
"FDJ52","OUT046",2598.73186174486
"DRG01","OUT017",1377.7313825772
"FDP52","OUT013",3694.77630451192
"FDU58","OUT017",3147.08471559904
"FDL02","OUT045",1691.98953220897
"FDG28","OUT013",3905.72457440034
"FDA19","OUT035",2195.26404005144
"FDW46","OUT027",2567.77150683825
"NCD43","OUT049",1691.4877242889
"DRG39","OUT013",860.506738762237
"NCF55","OUT049",638.122072917928
"FDJ07","OUT046",1958.95992463277
"FDE08","OUT046",2473.70289270704
"FDP56","OUT019",0
"FDT45","OUT045",817.617436476157
"FDF17","OUT018",2795.98353332434
"FDX44","OUT046",1508.2037433773
"FDM28","OUT027",4285.17197485658
"FDI36","OUT049",3229.85168553332
"FDS07","OUT045",1810.92109991977
"FDD36","OUT045",1841.6200205827
"FDW11","OUT046",1057.54309191781
"FDN40","OUT049",2479.9023413623
"NCQ18","OUT049",1569.8037058025
"NCQ54","OUT017",2766.51111258619
"NCS42","OUT045",1382.28266172818
"DRH39","OUT010",0
"FDC09","OUT027",3206.29590276756
"FDT08","OUT010",523.769561501576
"FDC08","OUT035",3749.95365442056
"FDT20","OUT017",818.371855193551
"FDS35","OUT035",1145.82994905983
"FDX58","OUT018",2613.84516162854
"FDW58","OUT046",1760.59415169784
"DRD27","OUT046",1627.08220048246
"FDH32","OUT019",0
"FDS26","OUT035",4194.32809049711
"FDQ31","OUT046",1533.59130917835
"FDP11","OUT018",3202.29870714132
"FDD58","OUT017",1740.87241969669
"FDM33","OUT045",3378.23090906131
"FDZ16","OUT049",3136.00629635637
"NCS29","OUT010",2245.62893043723
"NCM18","OUT019",0
"FDP11","OUT049",3528.90196940852
"NCC42","OUT017",2393.37286201126
"DRM23","OUT046",2772.25938925747
"NCN55","OUT027",5211.59757886946
"FDK46","OUT013",4102.30613917115
"FDR01","OUT046",3271.15617122413
"NCA05","OUT045",2333.51392850304
"NCP43","OUT017",2956.46791637511
"FDR12","OUT010",847.000181621553
"FDQ01","OUT013",4114.55869697251
"FDM13","OUT046",2158.93704310102
"FDQ19","OUT017",4069.16653140453
"FDK56","OUT019",1046.80355187002
"NCX06","OUT010",966.114115191153
"FDO56","OUT027",3432.99976070862
"FDU45","OUT045",1788.68576314928
"FDI16","OUT019",0
"FDL32","OUT046",1916.47395327367
"FDA07","OUT046",2109.98482088117
"FDA14","OUT045",2245.92250861611
"FDV46","OUT027",3691.68427405864
"NCO07","OUT035",3463.38330995032
"NCP41","OUT046",1753.84276231704
"FDY60","OUT018",2041.21892786174
"FDN38","OUT017",4167.26848751175
"FDO15","OUT046",1326.55878767523
"FDT60","OUT013",1989.16755452838
"FDA55","OUT035",3719.84469959185
"FDE02","OUT010",0
"DRJ39","OUT049",3514.32252762889
"FDV34","OUT035",1363.60047027429
"FDS20","OUT027",4412.02770506052
"FDF02","OUT027",3123.12454665345
"FDW40","OUT017",2429.45412604511
"NCB43","OUT046",2960.95106611333
"FDR58","OUT017",1612.35521136974
"DRJ59","OUT035",793.967160527541
"NCD30","OUT017",1709.50314597034
"FDE14","OUT017",1798.88136036508
"FDC28","OUT018",1437.15615735973
"FDU16","OUT018",1102.92134441593
"NCD19","OUT035",1003.92758314651
"FDU21","OUT046",689.569607282123
"FDV59","OUT027",4902.70158173515
"FDU03","OUT045",2890.12199932997
"FDC33","OUT010",1334.53155371836
"NCR42","OUT035",668.16244418822
"DRH59","OUT035",1330.67831504016
"NCM31","OUT035",2372.47566143353
"FDS50","OUT035",3576.26035327978
"FDP39","OUT046",919.379646788635
"FDQ55","OUT013",1992.61829644573
"FDV36","OUT019",116.445925822883
"FDI05","OUT027",2694.51026147242
"FDS45","OUT027",3216.72292530391
"FDA39","OUT045",617.417162916823
"FDC37","OUT010",0
"FDJ60","OUT027",4140.03207406388
"DRQ35","OUT046",2024.9515935882
"NCJ06","OUT046",1939.25144781028
"NCY42","OUT018",2009.77088686971
"DRM37","OUT049",3155.89339200787
"FDR14","OUT045",731.716294430065
"FDE51","OUT049",787.245061660764
"FDT33","OUT017",2834.19962822739
"FDR08","OUT013",1879.2065400346
"FDE36","OUT010",729.429611389834
"FDL22","OUT019",0
"FDR44","OUT013",2198.64471518139
"FDI56","OUT019",0
"FDE47","OUT010",143.27551626754
"FDV27","OUT010",0
"FDV10","OUT049",788.962131670412
"FDC40","OUT045",1215.73248091705
"NCX41","OUT013",3370.52327145578
"NCQ38","OUT027",3134.22393276
"FDV12","OUT027",3112.94481187089
"FDE52","OUT017",1582.49812135532
"FDG20","OUT027",4311.37719372253
"FDV16","OUT027",2046.44687135392
"FDI32","OUT017",1974.75074243491
"FDJ32","OUT049",1120.31767177991
"FDN39","OUT018",2460.7416257
"FDY34","OUT017",2850.66197715571
"FDC14","OUT035",870.035590216982
"FDA55","OUT017",3770.13324302385
"FDZ50","OUT010",963.113081998756
"DRG13","OUT049",2659.38059470709
"FDP01","OUT013",2519.12218718297
"NCG54","OUT017",2843.9179520156
"FDM13","OUT045",2063.89188429949
"NCO18","OUT027",4261.80191491473
"NCW41","OUT013",2525.31783904765
"FDM52","OUT027",3796.39191652057
"NCF55","OUT035",675.675387572692
"FDT09","OUT046",2195.68533538418
"NCM19","OUT035",1860.78774573126
"FDW12","OUT018",2128.39047856973
"FDP15","OUT019",2137.81594958547
"FDK36","OUT045",767.706245493747
"FDZ25","OUT035",2905.69845671279
"NCW06","OUT049",3082.76935390597
"FDW60","OUT046",2938.86687330961
"DRC49","OUT013",2322.3477208352
"NCT17","OUT035",3102.6346402392
"NCN06","OUT018",2290.38388793595
"FDC45","OUT013",2754.77265102883
"DRJ47","OUT019",836.92910831162
"NCF06","OUT045",3999.02086739341
"FDE21","OUT010",13.5481554013168
"DRG27","OUT013",669.195796504395
"FDW40","OUT049",2312.07720058166
"NCO53","OUT046",2936.97593876109
"FDE23","OUT049",867.245940070802
"FDQ16","OUT046",1771.71390344632
"FDS26","OUT045",3991.06504871421
"FDZ13","OUT010",0
"FDS14","OUT049",2507.43003190686
"FDC10","OUT045",1878.38054483498
"FDY16","OUT049",3017.25581254032
"FDJ20","OUT035",2169.49175026371
"FDV43","OUT035",843.880867100904
"FDZ32","OUT027",3233.10644508352
"FDR23","OUT046",2827.40839103048
"FDN24","OUT035",960.904221181195
"FDE34","OUT027",4335.52299858598
"FDU31","OUT013",3568.0710157739
"FDW33","OUT018",1431.33320855498
"FDU26","OUT046",1936.57974899389
"FDE20","OUT027",4236.4829913367
"NCW05","OUT035",1765.11385886651
"FDB22","OUT018",2154.36999950232
"FDO56","OUT046",1990.70691869295
"FDA19","OUT027",3559.16799247043
"DRI39","OUT045",817.642833295919
"FDH52","OUT018",734.62162408454
"FDZ50","OUT035",2996.85384634392
"NCN42","OUT035",2423.52362436188
"FDB53","OUT013",2348.71084240961
"DRG11","OUT017",1896.61641914422
"DRK11","OUT027",3845.00422147341
"FDQ60","OUT017",2131.39015293005
"FDT36","OUT017",713.352150563625
"DRG25","OUT018",2653.2375350878
"DRJ23","OUT046",3076.45528003106
"FDG05","OUT035",2623.48668300559
"NCK06","OUT018",1646.8834905907
"FDU52","OUT017",2578.14972833662
"FDW07","OUT018",1195.71266954099
"NCM17","OUT045",682.439556624449
"FDA22","OUT045",2640.2695305808
"NCA41","OUT018",2799.78499440312
"FDF38","OUT035",881.280187766598
"FDH52","OUT046",1090.19741907114
"FDY58","OUT019",1679.16550575788
"FDZ16","OUT045",3021.69193375605
"NCM18","OUT017",1114.91460544049
"FDA22","OUT018",2393.71165938567
"NCJ43","OUT035",2874.41006550792
"FDI34","OUT027",5119.53790741184
"FDG56","OUT046",1123.38863813143
"FDS34","OUT046",1928.95731316827
"DRC01","OUT035",967.900012620819
"FDQ04","OUT035",735.136831356018
"FDK04","OUT035",1033.86464504611
"FDT51","OUT049",1878.58541114033
"FDV26","OUT017",3249.49512753847
"FDS04","OUT049",2294.63060935844
"FDW43","OUT018",3413.35229825764
"FDQ28","OUT010",549.484319050004
"NCK06","OUT017",2066.03129230583
"FDS23","OUT018",1790.98791448201
"FDZ36","OUT019",1117.35965729387
"FDE56","OUT018",788.830996294648
"FDW10","OUT027",4243.33038784947
"NCN14","OUT045",2853.29934280667
"NCQ18","OUT045",1466.38947898677
"FDW08","OUT017",1907.83333928924
"FDU43","OUT035",3907.83777948907
"FDR33","OUT010",0
"FDM24","OUT010",519.302864515909
"NCZ05","OUT046",1697.96106131079
"NCV41","OUT035",1908.7338730071
"FDV11","OUT018",2529.71540144169
"NCY05","OUT035",721.680647161236
"FDV44","OUT018",2796.10565475014
"FDW32","OUT049",1481.51701133676
"NCU18","OUT027",3695.76048370607
"NCC43","OUT035",4052.45465012492
"FDW19","OUT013",1894.65793882996
"FDN31","OUT035",3166.83022838872
"FDI48","OUT045",826.787394391725
"FDS24","OUT017",1636.76908452993
"FDF46","OUT049",1912.83246749401
"DRG23","OUT017",2561.18982959899
"FDG14","OUT018",2201.14845286418
"NCY30","OUT049",2870.50237926062
"FDO28","OUT018",1673.96945457818
"DRD24","OUT035",2355.52307474212
"FDI33","OUT049",1507.39829677017
"FDN32","OUT046",3037.66353613672
"FDR16","OUT045",3314.41553315576
"FDF26","OUT046",2569.55553831422
"NCN29","OUT018",544.583611406681
"FDE20","OUT045",2712.03570903033
"FDA46","OUT046",3074.72796824564
"FDU28","OUT045",2925.3256188644
"FDQ48","OUT045",1593.68508385963
"FDV36","OUT013",2099.3975408203
"FDR14","OUT018",527.132313710788
"FDP23","OUT017",3589.84921257555
"FDP56","OUT013",921.140065612083
"FDK48","OUT010",0
"FDR48","OUT046",2457.73166651947
"NCY29","OUT049",984.027972507045
"FDM22","OUT018",645.885207386281
"DRJ01","OUT013",2580.78309448619
"FDZ43","OUT045",3874.41515543312
"FDV03","OUT035",2560.95564069527
"FDX11","OUT027",4365.58643850894
"NCA41","OUT027",4520.82754790364
"FDE38","OUT017",2834.51277070415
"FDI27","OUT018",493.168568071813
"FDN32","OUT013",2985.93509099029
"NCN43","OUT017",2083.25473155801
"FDB47","OUT027",4725.66040752289
"FDV03","OUT017",2619.02548873727
"NCN30","OUT045",1500.1434779598
"NCV54","OUT010",0
"FDV07","OUT013",1841.42653394956
