"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDJ08","OUT035",3029.17064732543
"NCZ06","OUT045",3309.84510168857
"FDO31","OUT049",1325.7393774174
"FDH31","OUT018",1174.0132645817
"FDS58","OUT017",2531.34563081195
"NCA53","OUT027",1306.28622691129
"FDF50","OUT046",2779.65833053557
"NCW42","OUT049",3136.55084223625
"NCQ17","OUT045",2341.03970658354
"FDK51","OUT018",4359.66305876206
"NCW41","OUT010",407.794363814362
"NCR29","OUT017",785.259293731742
"FDB08","OUT019",374.115656450429
"FDA40","OUT027",2527.44901578205
"FDL14","OUT018",2629.53593989288
"FDB47","OUT046",3684.41919230616
"FDO03","OUT035",3816.78402782254
"DRK13","OUT019",414.249440267551
"FDX13","OUT010",488.772129042576
"FDF52","OUT046",3308.60738248691
"FDT11","OUT013",2993.37301304965
"FDB08","OUT013",2489.093145079
"FDQ28","OUT018",2072.99726580603
"FDD29","OUT045",4930.70750677789
"NCQ29","OUT027",5992.0496796745
"NCO02","OUT013",844.054593424309
"FDR56","OUT010",507.722384678096
"NCM54","OUT049",2200.32768884534
"FDP51","OUT035",1869.48114297234
"FDT38","OUT013",1200.52505404663
"FDZ20","OUT018",2761.61590222353
"FDJ53","OUT013",1870.63288254721
"FDX13","OUT049",4172.05016943378
"FDP58","OUT035",3764.26175891218
"NCK31","OUT019",126.125576381973
"FDA35","OUT018",1539.74406876615
"FDV37","OUT018",2908.46444146809
"NCO07","OUT027",5539.88025266385
"FDA20","OUT045",2808.55459599791
"FDZ59","OUT035",2903.82590331791
"NCY17","OUT017",735.030397689199
"FDQ28","OUT035",2789.60203136153
"FDV35","OUT017",2533.39314230158
"FDQ36","OUT013",593.912568259677
"FDD34","OUT018",2714.61477673467
"FDK51","OUT045",4301.9017380142
"FDV31","OUT035",2131.2748700496
"FDR04","OUT035",1510.20599442517
"FDR14","OUT049",796.596497716508
"DRC36","OUT010",457.645049116611
"FDE39","OUT019",364.167887242958
"FDP57","OUT049",1598.29283052033
"FDE57","OUT046",2436.43747515
"NCN18","OUT046",1775.89538122018
"NCQ05","OUT018",2397.22037613125
"FDW47","OUT035",1930.65968133882
"FDV46","OUT035",1768.67827293772
"NCP29","OUT045",979.907994597734
"FDE09","OUT018",1663.72645911685
"NCU06","OUT027",6115.87763692754
"FDT19","OUT010",542.552426348546
"DRF15","OUT017",2361.95223343739
"DRI51","OUT013",2744.42083014807
"NCX54","OUT013",1768.18363307502
"DRE01","OUT013",4094.65963125809
"NCB07","OUT045",2835.92449107594
"FDU50","OUT035",1663.56643982268
"FDG40","OUT035",599.257198558983
"FDW10","OUT018",2722.1671113783
"FDX51","OUT013",3033.83928216554
"NCP17","OUT045",1148.63596848039
"FDP21","OUT035",3112.44143021553
"FDL04","OUT045",1568.06206246709
"FDV23","OUT013",2041.62995499594
"FDF24","OUT046",1537.67485364084
"FDH56","OUT027",3358.17142927945
"FDB51","OUT049",887.40698824482
"FDI58","OUT027",2460.82896489053
"FDR20","OUT013",849.643305516226
"FDC51","OUT018",1580.39960132616
"FDB16","OUT027",2187.42555846092
"FDE40","OUT049",857.083311764511
"NCM17","OUT035",729.096483435261
"FDU56","OUT035",2872.1135116539
"FDS32","OUT019",359.855849600216
"FDX02","OUT049",3425.00613377229
"FDT39","OUT027",4577.80051847729
"FDE35","OUT017",793.476196459487
"NCI42","OUT019",506.128531820677
"DRL23","OUT046",1750.44754744726
"FDA10","OUT046",1865.64301937599
"FDA11","OUT013",1321.45884744425
"NCM06","OUT046",2303.27788769215
"NCT05","OUT035",4231.78207017996
"NCQ02","OUT010",469.375104862274
"NCY06","OUT049",2241.8038762544
"FDY56","OUT035",4734.26402837074
"FDL02","OUT035",2194.71681262911
"NCI06","OUT035",3378.66848531064
"FDQ14","OUT045",2194.88115482038
"FDQ12","OUT017",3468.11844322257
"FDP36","OUT046",799.170007901711
"FDK21","OUT027",6536.76645715
"FDO40","OUT045",2580.83556420183
"NCK54","OUT019",302.911429146955
"FDY09","OUT018",2853.85930568178
"NCW30","OUT049",4064.87109919877
"NCC55","OUT027",813.275266035014
"FDE58","OUT018",1822.76898631592
"FDR39","OUT013",3265.57338886662
"FDU28","OUT049",3170.85730866333
"FDH08","OUT017",3268.42072179436
"FDG35","OUT045",3343.33362012152
"FDG22","OUT049",570.210543732785
"FDC34","OUT035",3143.00451444279
"FDP15","OUT018",3803.91694843171
"FDK34","OUT010",537.329066467343
"FDU45","OUT035",2169.60881394695
"FDQ04","OUT027",941.571583394825
"FDX22","OUT018",2577.48164628588
"FDB45","OUT017",1590.46493589373
"NCH43","OUT027",5134.60732621806
"DRE60","OUT046",3957.5327781051
"FDD17","OUT027",6121.182541917
"NCM54","OUT017",2006.66519191029
"NCH55","OUT013",1656.42024353898
"NCT06","OUT017",2580.03759985221
"FDA48","OUT027",5398.51722190193
"FDY58","OUT027",6844.31120878182
"FDO25","OUT045",3283.17481786271
"FDN50","OUT045",1496.87915950909
"FDH35","OUT035",2894.55849505642
"FDK09","OUT045",4142.12363053899
"FDO16","OUT013",1657.3180344272
"FDW11","OUT045",957.73154865701
"FDU47","OUT027",4054.48810436351
"NCQ42","OUT010",268.36535082751
"FDK55","OUT027",2713.07089238418
"FDN08","OUT049",1791.49457849452
"FDT57","OUT045",3664.95695792945
"FDJ12","OUT018",3035.8144867541
"DRL59","OUT017",865.951056177172
"NCN53","OUT046",653.644544874096
"FDO51","OUT010",93.7864249146146
"FDK56","OUT017",3138.68039166525
"FDY12","OUT035",917.166974460297
"FDU15","OUT035",679.837500126653
"FDQ19","OUT046",3543.50213364453
"DRF15","OUT045",2191.50893670707
"DRE25","OUT019",182.750783299014
"FDK57","OUT018",1941.85840517201
"FDD33","OUT010",528.403340171687
"FDR34","OUT027",6502.13520931879
"FDU04","OUT045",1929.40759140676
"FDE35","OUT019",129.483785652275
"NCD31","OUT035",3393.18058787605
"FDJ56","OUT035",1754.70896581266
"NCU53","OUT046",2376.73673607631
"FDD39","OUT035",3390.26562736591
"NCU17","OUT019",210.755516026465
"FDJ20","OUT046",1972.95563177452
"NCW41","OUT018",2568.33713295086
"FDL52","OUT035",776.987978761449
"FDS39","OUT035",2287.25907973389
"DRJ47","OUT045",2869.54118965954
"FDP13","OUT010",93.9364522242856
"DRK39","OUT010",167.304867366048
"FDF28","OUT010",265.997330566728
"FDB09","OUT045",1600.07124494645
"FDM51","OUT046",1428.31125569633
"DRM49","OUT018",580.141449450259
"DRF23","OUT013",2727.84868804778
"DRH01","OUT035",2981.81622049529
"FDH12","OUT027",2504.61659459838
"FDA28","OUT019",233.416640889189
"FDW37","OUT018",1290.52438882889
"FDF02","OUT046",1769.27354895781
"DRL37","OUT046",669.892329456922
"NCF43","OUT046",1987.98294601779
"FDH08","OUT010",433.665049746252
"FDR34","OUT019",523.590080490192
"NCK19","OUT049",3552.97978944925
"NCD55","OUT018",408.167273130742
"FDT27","OUT049",3505.31373567107
"FDQ57","OUT045",2027.97160565793
"FDA47","OUT035",2630.8860751531
"DRG15","OUT027",2151.25484776755
"FDE05","OUT018",1742.48558767744
"FDN46","OUT046",1700.71589342083
"FDX27","OUT027",2548.22895203052
"FDT51","OUT045",1747.14484195686
"FDU33","OUT013",662.713545308525
"FDJ16","OUT027",1564.11007741959
"FDD20","OUT019",338.015342755543
"FDT36","OUT049",604.232807815701
"DRF15","OUT027",3054.69238334605
"FDN52","OUT010",179.91152570024
"FDC22","OUT027",5486.51733328462
"FDX15","OUT045",2896.76791517539
"FDT13","OUT013",3729.29249862027
"FDU04","OUT017",2105.55334082734
"FDU31","OUT019",355.192691347155
"FDW59","OUT027",2390.64263200851
"NCO29","OUT046",2437.21754945135
"FDL15","OUT035",2842.79675630721
"FDI41","OUT049",2870.02429065633
"FDQ48","OUT049",1818.23762173782
"DRI39","OUT013",652.128141879818
"FDI08","OUT013",4382.04420318796
"FDC21","OUT049",1776.43362721227
"FDF58","OUT035",1234.1854654004
"FDS08","OUT010",384.670625990003
"FDE47","OUT045",1873.71250987198
"NCP18","OUT019",275.531093086767
"NCR41","OUT013",1482.30049930391
"FDA27","OUT013",3321.94069373941
"FDA43","OUT035",3329.56850394829
"FDA49","OUT045",1380.32589692526
"NCE55","OUT018",2644.97774335391
"DRM49","OUT027",1062.87165189424
"FDF22","OUT027",5287.42361568784
"FDQ15","OUT018",1146.56980669392
"NCS54","OUT017",3458.73939764307
"NCY05","OUT013",587.751201453865
"FDR45","OUT046",3841.85238015899
"FDK57","OUT049",2182.99074063075
"FDF41","OUT010",500.828994381269
"FDV21","OUT046",2428.71304259657
"FDD51","OUT046",668.715132046481
"FDF33","OUT046",2138.14820027667
"FDA38","OUT046",3803.78258656974
"FDR56","OUT045",3305.06389848351
"NCN41","OUT017",2067.64228458331
"FDC60","OUT027",2330.16067178148
"FDB47","OUT045",3052.92926401747
"DRH01","OUT013",3236.03613378275
"FDW08","OUT046",1532.53260635522
"FDF38","OUT027",1144.38228253236
"FDY32","OUT017",2780.94438276757
"FDG34","OUT049",1720.07137165086
"FDG47","OUT019",504.7653453554
"NCF18","OUT035",3216.08190100476
"FDL39","OUT019",527.869195836815
"NCH55","OUT035",2001.27920095497
"DRJ35","OUT049",797.21658622313
"FDS44","OUT035",4169.03553426846
"DRE01","OUT018",3991.40076038178
"FDY39","OUT013",3089.76633300763
"FDY32","OUT018",2329.01817854098
"FDR33","OUT027",3005.33529352453
"NCP50","OUT049",1179.39473811069
"FDZ47","OUT018",1529.21115090819
"FDU57","OUT049",2455.0650495706
"FDY44","OUT013",2954.85818541657
"DRH59","OUT018",990.621828005442
"FDB03","OUT027",6626.15616712668
"FDY46","OUT045",2625.26248507858
"FDM39","OUT045",2166.38472289077
"FDY36","OUT035",1295.37095748061
"NCM55","OUT035",2897.4170574956
"FDJ50","OUT010",197.392492053978
"DRL60","OUT013",2340.61032470913
"NCJ54","OUT049",3905.019493515
"FDX59","OUT017",531.05098855772
"FDI07","OUT013",3303.62467467257
"DRF51","OUT010",102.061082474844
"FDM14","OUT017",1755.64615560451
"FDP21","OUT045",3473.51141675203
"FDE40","OUT035",1195.78765780935
"FDE05","OUT035",2551.21006766514
"FDM13","OUT027",3014.44635562687
"FDC34","OUT027",3709.42168135275
"NCI55","OUT018",1817.12790853499
"NCE43","OUT018",2177.07292606786
"FDW58","OUT018",1280.43317334791
"FDG60","OUT045",3549.07645200857
"FDV31","OUT017",2132.21908346199
"FDR47","OUT013",2674.59322500026
"FDM60","OUT019",81.170697889657
"NCF06","OUT018",3177.12531312808
"NCN26","OUT027",2524.66488991625
"FDQ59","OUT049",1271.10914334366
"FDF09","OUT046",623.665394373391
"NCS06","OUT017",4020.41076186649
"FDT44","OUT046",1665.77012244106
"FDI19","OUT017",3927.59838484158
"FDT22","OUT017",814.496450310279
"NCF54","OUT027",4292.09652280302
"DRG25","OUT045",3094.26293874488
"FDB59","OUT017",2807.00193896188
"FDQ37","OUT017",3907.96196289128
"FDP56","OUT035",749.559260833896
"FDW44","OUT035",2486.37253231144
"FDJ26","OUT010",524.576671566502
"FDU43","OUT018",2768.24074943257
"FDW33","OUT045",1495.36271341107
"NCX53","OUT027",3418.53855434585
"FDN56","OUT010",449.517270753173
"DRF15","OUT049",2408.81693471937
"FDO33","OUT017",1785.1360667713
"FDZ39","OUT010",227.225313184684
"NCJ19","OUT017",1122.13119675962
"FDU01","OUT035",3378.91244280705
"FDT12","OUT035",4116.37238668048
"NCM18","OUT018",781.971047189359
"FDP19","OUT017",2614.33474644894
"NCR42","OUT049",533.493261652069
"FDN10","OUT046",2021.7907036219
"FDG44","OUT017",824.899902100938
"FDQ10","OUT046",2753.95586538913
"DRH13","OUT049",1286.34527244448
"FDT52","OUT013",4009.1379384167
"FDM56","OUT045",1738.96388795044
"NCO43","OUT010",283.148982894555
"NCV29","OUT035",3218.51660932497
"NCF06","OUT013",4260.8906272457
"FDO50","OUT035",1499.82404527944
"FDT59","OUT013",4210.43831884658
"FDX40","OUT027",914.966792949905
"FDE50","OUT017",3692.99612380492
"FDX51","OUT017",2976.04413829946
"NCD30","OUT018",1469.72682238871
"FDK15","OUT013",1620.65080042979
"FDL12","OUT045",1186.38342126397
"FDK46","OUT017",4535.0720928771
"DRH49","OUT010",159.317692588184
"FDQ57","OUT046",2630.74410804705
"FDY59","OUT017",1693.56174699588
"FDO09","OUT018",3902.96653094338
"NCG30","OUT035",1808.51831149375
"FDM09","OUT017",2742.68675741135
"NCN17","OUT027",2742.21045894585
"NCS42","OUT013",1543.55942865163
"FDD02","OUT019",271.887209302832
"FDE34","OUT013",3721.08155552999
"FDU38","OUT045",2759.04284109091
"FDB33","OUT046",2891.41902002116
"NCJ29","OUT017",1300.77866606428
"FDZ27","OUT035",645.319821403993
"FDI40","OUT013",1763.267254944
"FDG22","OUT013",617.144535792441
"FDT51","OUT017",1825.7205216945
"FDF20","OUT018",3001.28483756291
"FDV50","OUT035",1746.55425091843
"FDT02","OUT049",575.627802900634
"DRC49","OUT017",2236.27865776014
"FDF26","OUT049",2393.31786431746
"FDV52","OUT035",2049.04929192949
"FDX59","OUT049",622.428342155479
"FDV25","OUT035",4431.03163197161
"FDW23","OUT027",974.373839725722
"FDE53","OUT018",1335.9965784705
"FDA19","OUT017",1907.18008834602
"FDH22","OUT046",1999.05073845057
"NCO41","OUT013",1489.6153820514
"FDX12","OUT017",4625.68564176625
"FDF17","OUT013",2970.08591654198
"FDS11","OUT045",3657.34342550028
"FDR51","OUT035",2828.77187013573
"FDT49","OUT010",220.607886784247
"FDC56","OUT013",1948.84714102285
"FDR13","OUT027",2886.32709207136
"FDQ60","OUT035",2328.3351155129
"FDN38","OUT049",4314.37836736867
"NCL29","OUT013",2427.28790612957
"FDO13","OUT027",4506.47215292499
"FDE26","OUT018",1985.25105695799
"FDA31","OUT010",454.855625417249
"FDX14","OUT035",1300.75055255678
"FDA34","OUT045",3972.56381908352
"FDF26","OUT013",2243.47522808237
"FDE38","OUT045",2440.52938352524
"DRI11","OUT046",2212.54452385713
"FDQ60","OUT027",2893.33731614749
"FDL21","OUT027",985.336330251212
"DRC12","OUT027",5774.06203902074
"FDC47","OUT046",3179.61737525778
"FDE57","OUT045",2030.43733950626
"FDT14","OUT045",2244.29363577593
"NCZ53","OUT046",3776.58400995702
"FDE28","OUT018",4298.97500062422
"FDR19","OUT035",2669.76795722661
"NCF54","OUT019",346.04527404462
"FDZ08","OUT046",1270.57227138196
"NCJ05","OUT018",2645.97440180787
"FDF59","OUT046",1739.70768792444
"NCO05","OUT035",2126.12553554379
"FDW24","OUT018",689.834240812019
"NCX42","OUT018",2772.3751806976
"NCA53","OUT035",728.233124794936
"FDI45","OUT019",440.539327475104
"FDG46","OUT046",2349.76159277811
"FDM20","OUT010",562.10558909087
"FDW11","OUT010",151.271141374001
"FDX08","OUT035",2856.73096531006
"NCK17","OUT035",600.343388550341
"FDK32","OUT018",2296.23000130819
"NCA42","OUT035",2761.61866561347
"DRI01","OUT035",2999.7466844697
"NCL55","OUT049",4022.47797148207
"DRE25","OUT018",1310.68355732234
"FDD14","OUT017",3050.16967588521
"FDB10","OUT046",3519.98415587284
"DRN11","OUT035",2407.12012729785
"FDP38","OUT018",673.895165804407
"NCA30","OUT017",2927.17101048464
"FDT15","OUT017",3010.14071117077
"NCP55","OUT018",688.446055799592
"FDF12","OUT035",2506.23567134482
"FDM21","OUT018",3588.71299609472
"FDX56","OUT035",4133.24648392549
"FDF10","OUT017",2560.2150302157
"FDT32","OUT045",3051.33869525
"FDM51","OUT018",1232.57282305555
"NCR50","OUT018",2407.32514959518
"FDI19","OUT049",3859.81999128931
"FDX21","OUT017",1603.55074533135
"FDR31","OUT035",2582.47067443638
"FDY02","OUT013",4145.43456638173
"NCA29","OUT045",3486.71445974339
"NCX17","OUT046",3293.04633533032
"FDM12","OUT045",2484.20658920486
"FDI53","OUT027",3751.14313639056
"NCU30","OUT049",2797.55619015013
"FDC56","OUT027",3582.10809796993
"FDK27","OUT018",1467.52140905195
"NCK18","OUT017",3164.79327359843
"FDB52","OUT019",476.58455138337
"DRG25","OUT027",5786.08382856506
"FDZ13","OUT049",942.232819290794
"FDB57","OUT019",480.874296339916
"FDR40","OUT046",1393.77844178858
"NCO14","OUT019",117.402654510646
"NCN19","OUT045",3123.25435044094
"FDQ28","OUT019",354.29743374577
"FDO13","OUT018",2386.2758963526
"FDK48","OUT013",1313.95367791885
"FDU07","OUT018",2341.52366530601
"FDW20","OUT046",2554.51299266576
"FDV12","OUT010",195.980140115798
"FDH24","OUT013",2548.14697208816
"FDV59","OUT049",3837.58961730667
"FDK57","OUT045",1818.15477855635
"FDL16","OUT027",1046.78256426639
"NCQ17","OUT046",2520.79720970442
"FDJ15","OUT018",2869.30978198773
"FDX24","OUT049",1487.16208491952
"FDT47","OUT046",1871.20298078667
"FDT10","OUT049",897.835577880669
"FDZ37","OUT018",1262.25440086614
"FDW43","OUT027",6485.30582545517
"DRN36","OUT017",1664.88646865733
"FDJ14","OUT045",1307.79510183159
"FDA32","OUT013",3353.05850553152
"FDJ38","OUT019",676.826106944487
"FDQ57","OUT017",2217.16089934341
"NCQ41","OUT019",574.367589414194
"FDG56","OUT049",890.161999825727
"DRC13","OUT027",2752.14941022641
"FDV55","OUT035",2549.83183717406
"FDQ49","OUT045",2483.30426826029
"FDE29","OUT010",168.425476204161
"FDR03","OUT013",3788.54491175067
"FDD45","OUT049",1447.56444104594
"FDN38","OUT010",534.072761230009
"FDT56","OUT046",755.065709818481
"FDT48","OUT045",3382.43159771238
"FDU03","OUT049",3601.55981913834
"FDC56","OUT010",205.210945516665
"NCO43","OUT027",2568.79154779676
"FDQ27","OUT017",1929.61115987735
"FDR03","OUT046",3459.90008287255
"DRH23","OUT010",141.997660673301
"FDG22","OUT045",596.340912485116
"NCJ42","OUT013",1432.13678953528
"FDR24","OUT046",1417.24951213402
"FDW60","OUT035",3124.73852922795
"FDJ08","OUT013",3490.69900851547
"DRL59","OUT018",723.018901177436
"FDG60","OUT010",516.937073788284
"FDW27","OUT017",2506.71556282524
"FDX14","OUT018",1253.50168092034
"FDC20","OUT013",749.817790467656
"NCS29","OUT018",3724.54735828591
"FDJ56","OUT046",1379.51745237578
"FDB20","OUT019",200.413067759486
"FDL28","OUT027",5915.53258004429
"FDW01","OUT018",1936.09341337178
"FDL03","OUT046",2848.19981092638
"FDX22","OUT049",4236.6084238108
"FDJ21","OUT035",3017.45438394433
"FDR31","OUT045",2551.69740599618
"FDG21","OUT035",3375.91932134877
"FDS22","OUT027",1050.06614366212
"FDK08","OUT035",1697.30598012904
"FDE17","OUT018",2163.93990132884
"NCN30","OUT017",1419.79981394194
"FDT50","OUT046",1229.71146003577
"NCX42","OUT049",3044.29756277399
"FDJ12","OUT035",3707.11735127225
"NCA18","OUT027",2938.28481199266
"FDP23","OUT019",452.410428491283
"FDX12","OUT013",4102.91202604985
"FDN40","OUT018",2375.50607912126
"FDV48","OUT035",1398.77600137322
"NCY54","OUT013",3002.13369057503
"FDL16","OUT010",129.84585321351
"FDR45","OUT018",2116.84805027483
"FDJ52","OUT046",2399.95555035077
"DRG01","OUT017",1515.17410816314
"FDP52","OUT013",4218.85053477578
"FDU58","OUT017",3294.62782598405
"FDL02","OUT045",1609.53815199209
"FDG28","OUT013",3999.73179184813
"FDA19","OUT035",2012.93429925687
"FDW46","OUT027",2010.52098017798
"NCD43","OUT049",1516.38482923344
"DRG39","OUT013",741.54933749398
"NCF55","OUT049",688.847211011922
"FDJ07","OUT046",2088.71621217667
"FDE08","OUT046",2424.38951131618
"FDP56","OUT019",134.791035380796
"FDT45","OUT045",775.821190297863
"FDF17","OUT018",2732.23630941572
"FDX44","OUT046",1384.34364780623
"FDM28","OUT027",5212.22920064399
"FDI36","OUT049",2961.82447258765
"FDS07","OUT045",1732.77322018209
"FDD36","OUT045",1977.45901898178
"FDW11","OUT046",980.203382242163
"FDN40","OUT049",2311.5457677416
"NCQ18","OUT049",1646.17208344977
"NCQ54","OUT017",3359.69736048257
"NCS42","OUT045",1765.90577837394
"DRH39","OUT010",165.52491513962
"FDC09","OUT027",2530.50517418674
"FDT08","OUT010",327.785672139521
"FDC08","OUT035",4080.89702205404
"FDT20","OUT017",636.031845482059
"FDS35","OUT035",1170.94598930906
"FDX58","OUT018",3414.21078788972
"FDW58","OUT046",1928.74185321231
"DRD27","OUT046",1546.52608186659
"FDH32","OUT019",223.400881323904
"FDS26","OUT035",4804.33019100487
"FDQ31","OUT046",1383.16535093894
"FDP11","OUT018",3793.57486621715
"FDD58","OUT017",1536.85743670075
"FDM33","OUT045",3399.8702620172
"FDZ16","OUT049",3766.85040377812
"NCS29","OUT010",569.789267950594
"NCM18","OUT019",165.775779215238
"FDP11","OUT049",3315.90264729329
"NCC42","OUT017",2131.58851134026
"DRM23","OUT046",2510.3068325919
"NCN55","OUT027",5061.57753394102
"FDK46","OUT013",4546.76423014718
"FDR01","OUT046",3388.97981854446
"NCA05","OUT045",1652.64094273906
"NCP43","OUT017",2830.05700325177
"FDR12","OUT010",295.779170571026
"FDQ01","OUT013",3666.57483755174
"FDM13","OUT046",1763.35010685583
"FDQ19","OUT017",4162.25591421454
"FDK56","OUT019",486.240593094903
"NCX06","OUT010",434.677487465839
"FDO56","OUT027",3297.82520338269
"FDU45","OUT045",1976.84377832818
"FDI16","OUT019",143.547065027645
"FDL32","OUT046",2149.65207897476
"FDA07","OUT046",2633.6773227518
"FDA14","OUT045",2114.72548797526
"FDV46","OUT027",3337.35655960573
"NCO07","OUT035",3544.2687079386
"NCP41","OUT046",1824.54348065668
"FDY60","OUT018",1590.47480642976
"FDN38","OUT017",3541.62960983501
"FDO15","OUT046",1231.74390724555
"FDT60","OUT013",2273.05352858035
"FDA55","OUT035",4578.06803530724
"FDE02","OUT010",186.486459734764
"DRJ39","OUT049",3995.80411768115
"FDV34","OUT035",1319.20565838051
"FDS20","OUT027",5032.03617145173
"FDF02","OUT027",3000.33198897629
"FDW40","OUT017",2619.47126846275
"NCB43","OUT046",2900.78380907953
"FDR58","OUT017",1461.94407499299
"DRJ59","OUT035",655.576879261524
"NCD30","OUT017",1632.48877248992
"FDE14","OUT017",1892.46208042534
"FDC28","OUT018",1447.60745363079
"FDU16","OUT018",1253.86579100597
"NCD19","OUT035",839.668052337443
"FDU21","OUT046",593.805427856205
"FDV59","OUT027",4872.26983852781
"FDU03","OUT045",3095.87386117332
"FDC33","OUT010",668.194528864183
"NCR42","OUT035",465.273762308951
"DRH59","OUT035",1275.86579134614
"NCM31","OUT035",2088.65803941798
"FDS50","OUT035",3525.42125889294
"FDP39","OUT046",910.032356929303
"FDQ55","OUT013",2042.84419036505
"FDV36","OUT019",329.98894620439
"FDI05","OUT027",2341.77287206262
"FDS45","OUT027",2646.61676714668
"FDA39","OUT045",696.777752307129
"FDC37","OUT010",222.000001091451
"FDJ60","OUT027",4194.34560933337
"DRQ35","OUT046",2120.16375745346
"NCJ06","OUT046",2090.39981754636
"NCY42","OUT018",2005.66796670981
"DRM37","OUT049",3462.92505700652
"FDR14","OUT045",804.143015886811
"FDE51","OUT049",649.92630888036
"FDT33","OUT017",2558.94229477335
"FDR08","OUT013",1653.55992059681
"FDE36","OUT010",365.298047667224
"FDL22","OUT019",284.517394563449
"FDR44","OUT013",2121.22789272515
"FDI56","OUT019",263.042290511783
"FDE47","OUT010",236.306057863671
"FDV27","OUT010",208.37935580058
"FDV10","OUT049",732.532560656518
"FDC40","OUT045",1319.61975696213
"NCX41","OUT013",3378.6132298831
"NCQ38","OUT027",2472.95658099777
"FDV12","OUT027",2707.37085430833
"FDE52","OUT017",1506.91146074239
"FDG20","OUT027",4257.90456869079
"FDV16","OUT027",909.345354960117
"FDI32","OUT017",2617.0039403112
"FDJ32","OUT049",868.359334951789
"FDN39","OUT018",2262.09793595386
"FDY34","OUT017",2979.78628629254
"FDC14","OUT035",691.517694004305
"FDA55","OUT017",5019.20654540958
"FDZ50","OUT010",595.323941257149
"DRG13","OUT049",2374.03988114022
"FDP01","OUT013",2261.41411108143
"NCG54","OUT017",2995.15529546665
"FDM13","OUT045",1731.35347634121
"NCO18","OUT027",4513.60022610704
"NCW41","OUT013",2722.95727672337
"FDM52","OUT027",3731.21719304326
"NCF55","OUT035",639.754179019428
"FDT09","OUT046",2002.82301287033
"NCM19","OUT035",1716.53200162325
"FDW12","OUT018",1885.58837009322
"FDP15","OUT019",668.606609133562
"FDK36","OUT045",739.163682553846
"FDZ25","OUT035",2912.28322429842
"NCW06","OUT049",3462.43145773952
"FDW60","OUT046",3165.54661067673
"DRC49","OUT013",2431.30033368351
"NCT17","OUT035",3188.96267353809
"NCN06","OUT018",2282.6505927944
"FDC45","OUT013",2848.17204632136
"DRJ47","OUT019",446.532842062496
"NCF06","OUT045",4082.10159935415
"FDE21","OUT010",286.134372674825
"DRG27","OUT013",689.932410021934
"FDW40","OUT049",2464.1883138332
"NCO53","OUT046",3057.15800873621
"FDE23","OUT049",737.694090999188
"FDQ16","OUT046",1896.241748943
"FDS26","OUT045",3829.65265181996
"FDZ13","OUT010",100.405254057619
"FDS14","OUT049",2148.50890094261
"FDC10","OUT045",1531.20849049257
"FDY16","OUT049",3367.42213637313
"FDJ20","OUT035",2119.63941986269
"FDV43","OUT035",672.305676777229
"FDZ32","OUT027",2657.95059221238
"FDR23","OUT046",2607.98042279717
"FDN24","OUT035",884.32336059871
"FDE34","OUT027",5148.95683145649
"FDU31","OUT013",3318.50815379535
"FDW33","OUT018",1484.59229558407
"FDU26","OUT046",1791.57472116
"FDE20","OUT027",4590.08765863569
"NCW05","OUT035",2078.19243762873
"FDB22","OUT018",2452.10364014306
"FDO56","OUT046",2210.19492532366
"FDA19","OUT027",3704.82175208323
"DRI39","OUT045",969.225636270382
"FDH52","OUT018",699.767783525978
"FDZ50","OUT035",3763.40348081306
"NCN42","OUT035",2902.52145933649
"FDB53","OUT013",2631.95138845164
"DRG11","OUT017",1843.37996814077
"DRK11","OUT027",3851.33453995294
"FDQ60","OUT017",1936.64373533432
"FDT36","OUT017",623.390730557013
"DRG25","OUT018",3046.05038357889
"DRJ23","OUT046",2907.82257832926
"FDG05","OUT035",2451.68157823442
"NCK06","OUT018",2105.49810479908
"FDU52","OUT017",2254.25007699705
"FDW07","OUT018",1262.94410123391
"NCM17","OUT045",840.486694277594
"FDA22","OUT045",3504.58969074773
"NCA41","OUT018",2690.367614342
"FDF38","OUT035",638.177329914781
"FDH52","OUT046",1030.4050730918
"FDY58","OUT019",472.967513787838
"FDZ16","OUT045",3743.1261038715
"NCM18","OUT017",1450.10964631949
"FDA22","OUT018",2269.49854745163
"NCJ43","OUT035",2892.15355654653
"FDI34","OUT027",6607.0523035287
"FDG56","OUT046",1185.05936840173
"FDS34","OUT046",2029.37670551146
"DRC01","OUT035",871.567905980135
"FDQ04","OUT035",715.192021495808
"FDK04","OUT035",763.907565854505
"FDT51","OUT049",1846.95759133171
"FDV26","OUT017",3238.80703900937
"FDS04","OUT049",1991.46751797901
"FDW43","OUT018",2930.54654904884
"FDQ28","OUT010",322.486279748216
"NCK06","OUT017",1888.93898839675
"FDS23","OUT018",2352.36085474183
"FDZ36","OUT019",541.374357365052
"FDE56","OUT018",688.883361652996
"FDW10","OUT027",5069.38378178185
"NCN14","OUT045",2835.03628544873
"NCQ18","OUT045",1752.12830972196
"FDW08","OUT017",1620.76607358335
"FDU43","OUT035",4479.10949511941
"FDR33","OUT010",275.550590264517
"FDM24","OUT010",389.107061783058
"NCZ05","OUT046",1686.90028125675
"NCV41","OUT035",2023.23948229736
"FDV11","OUT018",3240.236022685
"NCY05","OUT035",652.313266941538
"FDV44","OUT018",2852.78778519613
"FDW32","OUT049",1217.63146843488
"NCU18","OUT027",3537.20783229024
